wl,410nm,435nm,460nm,485nm,510nm,535nm,560nm,585nm,610nm,645nm,680nm,705nm,730nm,760nm
681,7.042561125054288e-185,3.7118088206022744e-164,4.7451667815916834e-122,8.45129851613494e-97,1.6887898454857956e-74,1.3929005254032736e-48,8.119797475976062e-35,8.572210127483195e-23,2.374447604896745e-13,7.377338618380297e-4,0.9988331770463635,0.03875904576360718,2.184300489883353e-6,1.8490777312070464e-15
682,3.961441786897033e-185,2.0878932993710186e-164,2.669171479360108e-122,4.753956398190495e-97,9.500323458238902e-75,7.843041538015797e-49,4.580698285191432e-35,4.8687172185085625e-23,1.3745108793545597e-13,5.048791206720035e-4,0.9954851311390905,0.051692786934145515,4.113763612933513e-6,5.615464399796043e-15
683,1.7606420330326337e-185,9.279534738086256e-165,1.1863147159326914e-122,2.11297785817858e-97,4.223311264190869e-75,3.494398194982491e-49,2.050204856418767e-35,2.2143242457923325e-23,6.527025513640025e-14,3.235154485869623e-4,0.9901844967086357,0.06782500522288025,7.006376491041998e-6,1.1754988202781514e-14
684,4.4016191096548795e-186,2.319893814174896e-165,2.9659711393685098e-123,5.283671081111093e-98,1.0568981267618939e-75,8.833645679661238e-50,5.2881961843073455e-36,6.108341820507364e-24,2.1063534891563068e-14,1.964225176679476e-4,0.983159908185454,0.08665948234107666,1.0833626246100322e-5,2.0254537337177988e-14
685,1.4681999999999998e-191,1.0596999999999999e-170,1.9296e-127,1.2835999999999999e-101,1.1203e-78,1.023e-51,1.7045e-37,6.005e-25,4.9922e-15,1.2638e-4,0.97464,0.1077,1.5567e-5,3.1101e-14
686,9.396481122774247e-192,6.782081095596201e-171,1.2349468792362145e-127,8.215111368714944e-102,7.170192589058163e-79,6.550005945737052e-52,1.0922090273414634e-37,3.8587894882363377e-25,3.2335280235126145e-15,8.913973434266007e-5,0.9520606236821071,0.13367946139892342,2.531101747951871e-5,1.0333406226564093e-13
687,5.285521783302498e-192,3.8149217348351873e-171,6.946605734422054e-128,4.62107330075823e-102,4.0335129444713093e-79,3.687275369090905e-52,6.157370893694149e-38,2.1866207406959664e-25,1.8583813288265246e-15,5.878858744485999e-5,0.9081442988940476,0.16665982599711998,4.39660546858151e-5,2.954294882056752e-13
688,2.3491220289736226e-192,1.6955219677660721e-171,3.08741203890089e-128,2.0538888473440415e-102,1.7929725783553757e-79,1.6419133595762325e-52,2.751359377266348e-38,9.891128490374267e-26,8.684099223841272e-16,3.560877337572987e-5,0.8510496622649346,0.20513845989585486,7.119738315235212e-5,6.065282830128891e-13
689,5.872819071764941e-193,4.2388184443797265e-172,7.718889185198159e-129,5.135610596865679e-103,4.485830028262945e-80,4.14025006707706e-53,7.045732405590308e-39,2.668849049192579e-26,2.652638106278197e-16,1.9882506204399832e-5,0.7889353504238811,0.24761272919639316,1.0667027441259275e-4,1.0357714518800684e-12
690,1.4652999999999999e-198,1.4148999999999998e-177,3.7586e-133,9.2989e-107,3.5573e-83,3.7154e-55,1.753e-40,2.0556e-27,5.0593e-17,1.1892e-5,0.72996,0.29258,1.5005e-4,1.5823e-12
691,9.377920838147001e-199,9.055361068871846e-178,2.4055081974979093e-133,5.951334531261055e-107,2.2767367332093953e-83,2.3786429810621232e-55,1.1229650467614044e-40,1.3196405430453769e-27,3.266963257346857e-17,8.213190676935039e-6,0.6712762586044394,0.34337817596000403,2.2847167397084287e-4,4.501574250925133e-12
692,5.275081331214358e-199,5.093641692487299e-178,1.353102667370472e-133,3.347665169676923e-107,1.280730813774808e-83,1.3387991660719932e-55,6.327447093582469e-41,7.464739811707388e-28,1.8674167619739476e-17,5.248124868274705e-6,0.6071387648200267,0.40209025557333666,3.673031419979549e-4,1.2020968865402713e-11
693,2.344481514588216e-199,2.2638419196968276e-178,6.013835864340804e-134,1.4878935627622643e-107,5.692849754355232e-84,5.958980505508011e-56,2.823796685743874e-41,3.362615977734125e-28,8.619087379276101e-18,3.0181827211468514e-6,0.5413591417333943,0.4653312472066673,5.635587730396455e-4,2.4097496354417723e-11
694,5.861214236547154e-200,5.659617993509024e-179,1.503511315051255e-134,3.720213580317342e-108,1.424019519308251e-84,1.4996913001974006e-56,7.1910605193685e-42,8.91646762507237e-29,2.516874092541818e-18,1.544744382679334e-6,0.47774901243117457,0.5297161592266653,8.14252936054224e-4,4.068816922895516e-11
695,1.0938e-205,1.3803e-184,5.4793999999999995e-139,5.0203e-112,8.447699999999999e-88,1.0418999999999999e-58,1.3781999999999999e-43,5.3444999999999996e-30,3.8001000000000003e-19,8.4919e-7,0.42012,0.59186,0.0011164,6.175e-11
696,7.000320467965931e-206,8.833920761880866e-185,3.506820579773096e-139,3.213007503269207e-112,5.406642967218367e-88,6.669864308232931e-59,8.826761395042099e-44,3.4284953727957865e-30,2.44824642026957e-19,5.766665444165036e-7,0.3667479785933436,0.6562613570841584,0.0016030960819131263,1.5294553677384993e-10
697,3.9376807432672664e-206,4.96908120639336e-185,1.9725912745753647e-139,1.8073326121608366e-112,3.0413545982117945e-88,3.753558264864141e-59,4.971525519806916e-44,1.9367792171472627e-30,1.393726404302025e-19,3.588756601406588e-7,0.3146726313401602,0.7251769017258036,0.0023960142808624055,3.7887091365399764e-10
698,1.7500808456576364e-206,2.2084813683534205e-185,8.767122773310854e-140,8.032759894178617e-113,1.3518397485960388e-88,1.670145707378886e-59,2.2165371170506818e-44,8.696706751008468e-31,6.372385781996947e-20,1.9702950365656209e-7,0.26585129479030495,0.7918587678253695,0.0034750344388551208,7.378835221472205e-10
699,4.375207948906728e-207,5.52121282576986e-186,2.1918378096453846e-140,2.0083829778325758e-113,3.3810327398685386e-89,4.1969047326241914e-60,5.620409295296346e-45,2.27488888702954e-31,1.794815680649096e-20,9.234023144831038e-8,0.22224130549363313,0.8495590892832903,0.004820036397898558,1.2283407537602954e-9
700,6.107199999999998e-213,9.838799999999999e-192,5.9783999999999995e-145,2.02e-117,1.5003e-92,2.2564000000000003e-62,8.2817e-47,1.0553e-32,2.1154e-21,4.602e-8,0.1858,0.89153,0.0064109,1.8486e-9
701,3.90860819543982e-213,6.296832396810206e-192,3.826179739727864e-145,1.292804648870582e-117,9.602072704127788e-93,1.4443810314684969e-62,5.303173521061586e-47,6.76594639563499e-33,1.3605425188331864e-21,3.08351693650084e-8,0.1545960758498355,0.9231993066535993,0.008724961715675631,4.052367101562519e-9
702,2.1985923104160965e-213,3.541968628327676e-192,2.1522299402320114e-145,7.2720738021060085e-118,5.401322535988581e-93,8.127585955857036e-63,2.986008261396335e-47,3.818223274919439e-33,7.721572760029838e-22,1.877840678339397e-8,0.12592744924010107,0.9526484199852991,0.01218482390186745,9.262542043821223e-9
703,9.771523531784617e-214,1.5742087126840424e-192,9.565507590522276e-146,3.2320839281532906e-118,2.4007559437854754e-93,3.6154337596866183e-63,1.33031664120029e-47,1.7103096563863907e-33,3.505335737561882e-22,9.901329519275341e-9,0.10059528470544893,0.9771098799901994,0.01668826523022145,1.743127343529867e-8
704,2.4428833197655274e-214,3.935526680109385e-193,2.391423537282961e-146,8.080788548003783e-119,6.003793757215829e-94,9.074605623441288e-64,3.3621108066949545e-48,4.426845585688977e-34,9.596071433959523e-23,4.255554836771148e-9,0.07940074678053118,0.9938162266633999,0.02213306437238364,2.8510709884517414e-8
705,2.5505999999999995e-220,5.1244e-199,4.8817999999999994e-151,6.056999999999999e-123,1.9927999999999998e-97,3.7732e-66,3.804e-50,1.5827e-35,8.728e-24,1.8927e-9,0.063145,1,0.028417,4.2453e-8
706,1.6323840610516102e-220,3.2796161510141406e-199,3.124354285507138e-151,3.876490388712981e-123,1.275407169595267e-97,2.4152160630799734e-66,2.435573230159876e-50,1.0142983921933903e-35,5.606389741274397e-24,1.2549004533593329e-9,0.05029840928827573,0.9897933054968472,0.036764752870460944,8.366343978199632e-8
707,9.182160969673312e-221,1.8447842391230065e-199,1.7574516303376474e-151,2.1805364925757684e-123,7.174320933334294e-98,1.3589390242366457e-66,1.3710539226774964e-50,5.7195321660976495e-36,3.1745660464201127e-24,7.50983311116082e-10,0.038962223500971754,0.9627891164905417,0.04820926249831228,1.758720795642425e-7
708,4.0809611032464743e-221,8.199042712268025e-200,7.81092130764589e-152,9.691387556820668e-124,3.188754118739583e-98,6.043826768533307e-67,6.104815601151789e-51,2.5571911492944457e-36,1.4334163809286307e-24,3.8260334219316444e-10,0.02938393306952991,0.9244112747358126,0.06236069569093314,3.180181994554905e-7
709,1.0202410370104203e-221,2.049762542257313e-200,1.9527588306102074e-152,2.4229762212557684e-124,7.973776587632475e-99,1.515608143133438e-67,1.5389562503524042e-51,6.56507288327492e-37,3.838282102914329e-25,1.51415315513498e-10,0.021811028425392044,0.880083621987389,0.07882921925570266,5.090410795644924e-7
710,7.967399999999999e-228,1.9502e-206,2.983499999999999e-157,1.3535999999999998e-128,1.9795999999999997e-102,4.8722999999999995e-70,1.3355999999999997e-53,1.8026999999999998e-38,2.6689e-26,5.9074e-11,0.016491,0.83523,0.097225,7.4788e-7
711,5.099136142645247e-228,1.2481280419927427e-206,1.9094410454121165e-157,8.663057302161689e-129,1.26695526988881e-102,3.1186390181986157e-70,8.550559420768676e-54,1.1549138075007422e-38,1.7127389265184512e-26,3.8847252952416007e-11,0.01263677628668535,0.7841514217391102,0.11973573315607397,1.3440685555356833e-6
712,2.868264226562702e-228,7.020720664927752e-207,1.0740616605570004e-157,4.872987467689039e-129,7.126738995869941e-103,1.75461335482217e-70,4.812491535763513e-54,6.508593713057258e-39,9.681717221216623e-27,2.292641520457788e-11,0.009334377066702265,0.721334256443685,0.1480632415443968,2.5959384258450364e-6
713,1.2747842577735345e-228,3.1203207541923636e-207,4.773618894658256e-158,2.1657912364355402e-129,3.167563650407736e-103,7.802367653464163e-71,2.1419023603740122e-54,2.905839813603379e-39,4.353999244656472e-27,1.1351480980531749e-11,0.006640929703376503,0.6524803802787046,0.1810888833546826,4.485626018386549e-6
714,3.186962422989106e-229,7.80080706912647e-208,1.1934177616976663e-158,5.414693482546952e-130,7.920314219636875e-104,1.9552300524710815e-71,5.388979099896719e-55,7.413492760996655e-40,1.1462507120642187e-27,4.162444504323764e-12,0.0046135615600338305,0.5832916694091494,0.21769401677664557,6.995267740618708e-6
715,1.8615999999999997e-235,5.4228e-214,1.3646999999999997e-163,2.2543e-134,1.4707e-107,4.8583e-74,3.5842e-57,1.5595e-41,6.0487e-29,1.3993e-12,0.0033094,0.51947,0.25676,1.0107e-5
716,1.1914240249295657e-235,3.4705920853181562e-214,8.734083578841955e-164,1.442754147459106e-134,9.41254261797304e-108,3.1095946026669565e-74,2.2944458492611785e-57,9.988592732701633e-42,3.878971565772457e-29,9.143535974433635e-13,0.0024520537406303973,0.45899723456308394,0.30100222610335087,1.6770710962640367e-5
717,6.701760395953315e-236,1.9522081350968254e-214,4.912925684650366e-164,8.115514091807673e-135,5.2946194539494414e-108,1.7494387202752823e-74,1.29120055159319e-57,5.626602733733753e-42,2.1899142509353716e-29,5.337354847695561e-13,0.0017336181986161692,0.39798073163799574,0.3522424452853069,2.9796465291390673e-5
718,2.9785604504971456e-236,8.67648153234416e-215,2.1835264682077982e-164,3.606918769728751e-135,2.353233152439324e-108,7.778429445501296e-75,5.744858512946122e-58,2.5093409684150582e-42,9.818671532120576e-30,2.5817597337406676e-13,0.0011639507862867423,0.33931061143136554,0.4080215514155876,4.89566641388208e-5
719,7.446404234513213e-237,2.1691214362933918e-215,5.458860802968225e-165,9.017564264332217e-136,5.883863579528027e-109,1.948178672166521e-75,1.4432349266402316e-58,6.371184020642416e-43,2.551693703258295e-30,8.8405374652385e-14,7.529089159715435e-4,0.2858769941498235,0.46588043836391213,7.402370865750062e-5
720,3.2534000000000004e-243,1.1017999999999999e-221,4.6716999999999996e-170,2.798e-140,8.171499999999999e-113,3.7408e-78,7.3522e-61,1.0246e-44,1.0159999999999998e-31,2.5154e-14,5.1035e-4,0.24057,0.52336,1.0477e-4
721,2.0821760325874184e-243,7.051520126662557e-222,2.9898889168899065e-170,1.790721986439746e-140,5.229786019839877e-113,2.3942800326681116e-78,4.7062827302303135e-61,6.561329215384266e-45,6.512118969718495e-32,1.6356185697150935e-14,3.67478113289541e-4,0.20123596022198711,0.5835951641595619,1.621727157725205e-4
722,1.1712240517582856e-243,3.966480200562727e-222,1.681813456400581e-170,1.0072831535552128e-140,2.9417813263152683e-113,1.3469559930393766e-78,2.6481852772444862e-61,3.694749943822109e-45,3.673020594584259e-32,9.46611407454127e-15,2.4977742149651067e-4,0.1645999716840664,0.6483044561548343,2.659008891512425e-4
723,5.205440588882435e-244,1.7628802274886196e-222,7.474736571563014e-171,4.476835862708067e-141,1.307487018370721e-113,5.988341790765863e-79,1.1779417391435029e-61,1.6464173645678202e-45,1.643127534590777e-32,4.493865603356139e-15,1.5852547305870984e-4,0.13187030303515215,0.7129041660703259,4.1376470464370423e-4
724,1.3013605535293428e-244,4.407202132283428e-223,1.8686955778134898e-171,1.1192336951093334e-141,3.26904194950784e-114,1.4992088874253037e-79,2.955862140283463e-62,4.164866568756897e-46,4.2286244973152745e-33,1.4495207547806665e-15,9.499981641393934e-5,0.10425522292415859,0.772810583990545,6.035743467574441e-4
725,4.252799999999999e-251,1.6356999999999997e-229,1.1968999999999999e-176,2.5881999999999994e-146,3.3955e-118,2.2242e-82,1.1528e-64,5.1130000000000003e-48,1.2648e-34,3.4316e-16,6.0478e-5,0.082963,0.82344,8.3314e-4
726,2.721792031862324e-251,1.0468480137395112e-229,7.660161758184506e-177,1.6564493693974174e-146,2.173128086004485e-118,1.4235651502653843e-82,7.378968401928429e-65,3.27379423613384e-48,8.10369023904069e-35,2.2229867047973686e-16,4.252071970785599e-5,0.06606640830817906,0.8702585675193018,0.0012126297734262033
727,1.531008050606725e-251,5.888520217557151e-230,4.308842792753478e-177,9.317541739628373e-147,1.2223928427081678e-118,8.008350456514995e-83,4.151749885114994e-65,1.8430262796377718e-48,4.567512120935733e-35,1.278019884250966e-16,2.7920187306676093e-5,0.05108051066186078,0.9176024884592144,0.0018431152559072374
728,6.804480575781627e-252,2.6171202467646324e-230,1.915043177750196e-177,4.1411447224954774e-147,5.432946116096081e-119,3.560125779049225e-83,1.8463853273373438e-65,8.207549850747849e-49,2.03985588331043e-35,5.977526113058793e-17,1.68012250515682e-5,0.03837700886145297,0.9591931256394763,0.00270876185167517
729,1.7011205412160062e-252,6.542802312960772e-231,4.787629872179432e-178,1.0353032281083906e-147,1.358337342073655e-119,8.910063877223046e-84,4.6291560637312917e-66,2.0703920700786473e-49,5.211117637900887e-36,1.832379589071949e-17,9.288655197640198e-6,0.028327604707363445,0.9887518418798255,0.003793734964962069
730,4.1581999999999997e-259,1.7742999999999998e-237,2.2952e-183,1.7842e-152,1.0552e-123,1.0212e-86,1.3816000000000002e-68,1.9378e-51,1.167e-37,3.5529e-18,5.5073e-6,0.021304,1,0.0050822
731,2.661248023302043e-259,1.1355520108902249e-237,1.4689282523351813e-183,1.1418887035277146e-152,6.753298793266491e-124,6.535953528662921e-87,8.843200453586321e-69,1.2406163829340539e-51,7.474935784068809e-38,2.2949381407137395e-18,3.7969589463208114e-6,0.016250394999822497,0.9967146605251872,0.006995306115418048
732,1.4969520370103482e-259,6.387480172442229e-238,8.262724008105193e-184,6.423131168793302e-153,3.798749848787847e-124,3.676756244766122e-87,4.975289809236928e-69,6.982834088101389e-52,4.210934624028267e-38,1.3126256037117698e-18,2.4203689803148573e-6,0.01191813826010486,0.9876387815755617,0.009907590989465177
733,6.653120421086327e-260,2.838880195595083e-238,3.672324560572664e-184,2.854732701320884e-153,1.6883539601759564e-124,1.6344184015378613e-87,2.212305508094376e-69,3.1081802121919704e-52,1.8782636019533184e-38,6.067955963529304e-19,1.3867585411484979e-6,0.008389654020475975,0.9739425723633426,0.013733302805803283
734,1.663280395806111e-260,7.0972018333595534e-239,9.18084287066763e-185,7.136919336323081e-154,4.221119210427091e-125,4.089502522064003e-88,5.542849913012154e-70,7.823716375217021e-53,4.7718979991891257e-39,1.7828132599606119e-19,7.053560679880919e-7,0.005747366520564727,0.956796242100749,0.018386689748094258
735,3.041e-267,1.4063999999999995e-245,3.2939e-190,9.1665e-159,2.4525e-129,3.6205e-91,1.2656999999999998e-72,5.5778e-55,7.980299999999999e-41,2.7916e-20,3.8539e-7,0.0040737,0.93737,0.023782
736,1.946240012746584e-267,9.000960063072415e-246,2.1080962710264613e-190,5.866562693712493e-159,1.5696032666919014e-129,2.317194884674958e-91,8.101152571942888e-73,3.570719830183231e-55,5.110502302643846e-41,1.7992194578576107e-20,2.6152050981731556e-7,0.0029956514224180083,0.9063959029464218,0.031066325420995224
737,1.094760020245332e-267,5.063040099870507e-246,1.1858044305037608e-190,3.2999442763697745e-159,8.82905188356335e-130,1.303499432282243e-91,4.5575912596969177e-73,2.0094846396818166e-55,2.877842495355468e-41,1.0250343770979917e-20,1.6260091226772426e-7,0.002094065008472237,0.8582926627781694,0.04121311070146517
738,4.865600230342881e-268,2.250240113277191e-246,5.270244898478301e-191,1.466644863140808e-159,3.924059029648178e-130,5.794164495520488e-92,2.026342289479503e-73,8.941314740887874e-56,1.282455996745164e-41,4.695441674095672e-21,8.914935980947511e-8,0.0013821358833174622,0.7997604711367062,0.053876133271437504
739,1.2164002165149583e-268,5.6256010617537955e-247,1.317564604745997e-191,3.6666456919456226e-160,9.810554848886705e-131,1.4494874321456932e-92,5.0743188750806214e-74,2.2469737899717104e-56,3.2447822542324115e-42,1.3324823848076187e-21,4.168400490081732e-8,8.730591721084588e-4,0.7374995196634954,0.06870917056093989
740,1.6635e-275,8.1448e-254,3.538e-197,3.5097e-165,4.2628999999999996e-135,9.912e-96,8.8628e-77,1.2194e-58,4.0446e-44,1.6646e-22,2.0723e-8,5.8003e-4,0.67821,0.085366
741,1.0646400052153635e-275,5.2126720266887184e-254,2.2643202178789116e-197,2.246208768650007e-165,2.7282602464762974e-135,6.343838315232657e-96,5.672551986368133e-77,7.805700613732505e-59,2.589712499059221e-44,1.0710521762489642e-22,1.3884691698241408e-8,4.1378231249858865e-4,0.6195221474859979,0.10601194587670355
742,5.9886000828348465e-276,2.9321280422602386e-254,1.2736803460828707e-197,1.2634932202636979e-165,1.534650744516824e-135,3.5685724939446475e-96,3.1911813806386333e-77,4.392291852484118e-59,1.45790979373997e-44,6.083446400187126e-23,8.456742787701088e-9,2.772740905036754e-4,0.5568529303117736,0.13234761604149284
743,2.6616000942454412e-276,1.3031680479339987e-254,5.660803937893736e-198,5.615533877023853e-166,6.820716734692014e-136,1.586208470040308e-96,1.4187022187250656e-77,1.9538352443694794e-59,6.49242768891109e-45,2.7670428566397937e-23,4.4612800280400655e-9,1.7203651225946773e-4,0.4935826393945505,0.16332971326793033
744,6.654000885872208e-277,3.2579204492944134e-255,1.415203701759175e-198,1.403893038273821e-166,1.7052321268105325e-136,3.9675217742397873e-97,3.5512853654099907e-78,4.903923175032274e-60,1.6376230936149817e-45,7.63580075394974e-24,1.9204301789193664e-9,9.960075601017334e-5,0.4330915656515515,0.19791494032957854
745,6.806199999999999e-284,3.4466e-262,2.8441999999999996e-204,1.0014999999999999e-171,5.541499999999999e-141,2.0955e-100,4.7437e-81,2.0246000000000003e-62,1.5193e-47,7.532700000000001e-25,8.5632e-10,6.1498e-5,0.37876,0.23506
746,4.3559680159608855e-284,2.2058240082522843e-262,1.8202881310880894e-204,6.409601634589371e-172,3.546564128417176e-141,1.341145844827645e-100,3.0361152822220313e-81,1.2959382803478104e-62,9.726773410219498e-48,4.840553111579211e-25,5.679822663302204e-10,4.280522793327311e-5,0.328900221086827,0.27757061649176296
747,2.4502320253506458e-284,1.2407760130670549e-262,1.0239122082216987e-204,3.605402594956448e-172,1.994946557030725e-141,7.544212191523444e-101,1.7079665892186997e-81,7.291651936441955e-63,5.474641348531936e-48,2.7430150492496164e-25,3.4017934770867244e-10,2.766500757087188e-5,0.280711120820585,0.32735759719609425
748,1.0889920288429627e-284,5.514560148213836e-263,4.550722369232631e-205,1.6024029509988374e-172,8.866474601856852e-142,3.353270918632214e-101,7.592596631043531e-82,3.2428849776667547e-63,2.436745541734627e-48,1.2408673311304162e-25,1.7363239592201456e-10,1.6206893241834096e-5,0.2359029100109296,0.38203526965454404
749,2.722480271115188e-285,1.3786401389234151e-263,1.1376822271521802e-205,4.006027726141515e-173,2.216670122270972e-142,8.38644318493987e-102,1.9000024599333622e-82,8.131595059277027e-64,6.132277166248769e-49,3.3489147534081096e-26,6.906256275690437e-11,8.560439275197549e-6,0.19618579946751613,0.43921796140866254
750,2.083e-292,1.0656999999999998e-270,1.7111999999999997e-211,2.1296999999999996e-178,5.3875e-147,3.4207999999999993e-105,1.9407999999999996e-85,2.5530999999999996e-66,4.2296e-51,2.5869e-27,2.7191e-11,4.8552e-6,0.16327,0.49652
751,1.3331200036484257e-292,6.820480018643881e-271,1.095168059026583e-211,1.3630082590464556e-178,3.4480030017621365e-147,2.189344579079712e-105,1.2421580590146531e-85,1.6341700830127566e-66,2.707615320548296e-51,1.6607352885462833e-27,1.7892296823258574e-11,3.3139010940057e-6,0.13529974453377225,0.5571023989720288
752,7.49880005787358e-293,3.836520029521347e-271,6.160320937587202e-212,7.666924112468514e-179,1.9395047675878057e-147,1.2315399596590759e-105,6.987613612946665e-86,9.194121465948578e-67,1.523721010049878e-51,9.394330508406317e-28,1.0572241618474097e-11,2.078249065775632e-6,0.10973540199293547,0.6227078114875303
753,3.3328000657888753e-293,1.7051200334844724e-271,2.737921066828658e-212,3.4075246767601966e-179,8.620054242524066e-148,5.473873628985833e-106,3.1061170316735306e-86,4.0883362167058113e-67,6.779463102773119e-52,4.231974088618379e-28,5.24878500206033e-12,1.1562694905427147e-6,0.08726138718521256,0.6888230245170173
754,8.332000618510536e-294,4.262800313853316e-272,6.844810028547393e-213,8.518843940879202e-180,2.155050985313386e-148,1.3688800995872649e-106,7.771088096002624e-87,1.0244193916420285e-67,1.7032046300316307e-52,1.1223248458869616e-28,1.9398775904310445e-12,5.559879435398643e-7,0.06856211491832645,0.7509348250310028
755,4.7680999999999995e-301,2.4076e-279,7.7053e-219,3.3752e-185,3.9172e-153,4.3121999999999996e-110,6.0690999999999996e-90,2.4453e-70,8.727099999999999e-55,6.7424e-30,6.6347e-13,2.8543e-7,0.054322,0.80453
756,3.085461232983241e-301,1.5408640030775765e-279,4.931392198921613e-219,2.1601283059644836e-185,2.507009632290145e-153,2.759839713367423e-110,3.8843340925879903e-90,1.565127363223912e-70,5.586370685090729e-55,4.325268468070641e-30,4.3386161361375e-13,1.918521561460611e-7,0.04314324438380668,0.855471653026138
757,1.7822269738886554e-301,8.667360048731858e-280,2.7739083159696634e-219,1.2150724857307845e-185,1.41019459251167e-153,1.5524425789314572e-110,2.185051353277318e-90,8.805234247452745e-71,3.143384761090026e-55,2.4433917484639852e-30,2.5361261007405694e-13,1.1740420851506186e-7,0.03330977072118678,0.9077748096544053
758,8.516658983024498e-302,3.852160055274466e-280,1.2328483595239061e-219,5.400325523798432e-186,6.267549495981232e-154,6.900097854117797e-111,9.712560746726507e-91,3.914935916546811e-71,1.3981869545439571e-55,1.0971743948220089e-30,1.2306479972748885e-13,6.245168281103206e-8,0.02502857486666354,0.9541541397696035
759,2.8704668181082935e-302,9.630400518097856e-281,3.082123379641016e-220,1.350085189926016e-186,1.566907724830511e-154,1.7254252152806844e-111,2.4295254937865554e-91,9.80432710427247e-72,3.508219919985919e-56,2.8702096078668643e-31,4.255999292061388e-14,2.7360104738001498e-8,0.018506652674760198,0.9873243132565345
760,8.1638e-303,3.9744e-288,2.5966999999999996e-226,3.9864999999999996e-192,2.1301e-159,4.1976e-115,1.4506999999999998e-94,1.7787e-74,1.3345999999999999e-58,1.3336e-32,1.244e-14,1.2495e-8,0.013951,1
761,5.6868195769147534e-303,2.5436160037121863e-288,1.6618880501730966e-226,2.5513602693195775e-192,1.3632646638209323e-159,2.68648783814054e-115,9.28468115260472e-95,1.1384427831075578e-74,8.542603687988054e-59,8.550257126626187e-33,8.095328151209363e-15,8.299287317624616e-9,0.01066939576174972,0.997681489935228
762,3.8137894437478556e-303,1.430784005878044e-288,9.348120796961686e-227,1.435140427554019e-192,7.668370543207751e-160,1.5111740188176703e-115,5.2228403919549675e-95,6.404510149897905e-75,4.8064060861707295e-59,4.825179677937561e-33,4.6919330879809885e-15,4.9803853558463126e-9,0.007862986442866225,0.9911836698056841
763,2.4674195221235815e-303,6.359040066671985e-289,4.15472090682392e-227,6.378404862186714e-193,3.408171995361519e-160,6.71659435624531e-116,2.321485561002855e-95,2.847276821182442e-75,2.137457900359381e-59,2.1613755659358393e-33,2.2347979491479304e-15,2.550569735255701e-9,0.005578819243107871,0.981193104708526
764,1.5704197336662046e-303,1.5897600624927583e-289,1.0386808524494376e-227,1.5946045682888325e-193,8.520512750368612e-161,1.679449821542599e-116,5.8062450270049264e-96,7.127577096446531e-76,5.358098363653524e-60,5.594527026227474e-34,7.289058735432494e-16,1.0221160764433931e-9,0.003863941362233012,0.9683963597409121
765,1.0455000000000001e-303,4.7938999999999994e-297,6.5497e-234,3.5089999999999995e-199,8.662599999999999e-166,3.1552e-120,2.6505999999999994e-99,9.8268e-79,1.5126e-62,2.0019e-35,1.7924e-16,4.073e-10,0.0027654,0.95348
766,7.033964379333155e-304,3.068096153580287e-297,4.191808094715629e-234,2.245760176671129e-199,5.5440660189667e-166,2.0193418365073452e-120,1.696412092777921e-99,6.289465793009423e-79,9.681617519937552e-63,1.2829501954464653e-35,1.161992846631857e-16,2.680760009405346e-10,0.002046600611608031,0.9256932045302417
767,4.149409926749799e-304,1.7258042720653233e-297,2.357892150447283e-234,1.2632402804724672e-199,3.1185392066558705e-166,1.1358940675181564e-120,9.54260745300708e-100,3.538147387082881e-79,5.446910750630812e-63,7.234439995791124e-36,6.68977094713724e-17,1.5841795289608301e-10,0.001444939478415255,0.8787731881049355
768,1.929873284499866e-304,7.670243560102153e-298,1.0479521711851221e-234,5.614403189572404e-200,1.386019648331692e-166,5.048572116752956e-121,4.2414705313453463e-100,1.5728573166516288e-79,2.421922281355295e-63,3.234507559885266e-36,3.1390951947966285e-17,7.86305443813642e-11,9.684500394184633e-4,0.8201385694145085
769,5.038910948332917e-305,1.917564059700703e-298,2.6198816091930903e-235,1.4036029967867504e-200,3.4650742925834334e-167,1.262317876216224e-121,1.0607211184557474e-100,3.9360811614691715e-80,6.0669470138652367e-64,8.30398082652943e-37,9.734689616373447e-18,2.9018463911096966e-11,6.251657336144478e-4,0.7572079671493875
770,0,4.225e-304,1.2363999999999998e-241,2.3018999999999998e-206,2.6346999999999994e-172,1.8314e-125,3.701699999999999e-104,4.1232e-83,1.2706e-66,2.2804999999999998e-38,1.9846e-18,9.8864e-12,4.2312e-4,0.6974
771,0,6.6152319999999994e-304,7.91296013381413e-242,1.4732160863740761e-206,1.686208459240597e-172,1.1721022018218691e-125,2.369117988669541e-104,2.638947999384874e-83,8.13244860319697e-67,1.4610196731390324e-38,1.2828180926019614e-18,6.461963789047761e-12,3.0450461124185307e-4,0.6381236596230727
772,0,1.2315016e-303,4.451040212552296e-242,8.286841371225347e-207,9.484927293935931e-173,6.593138911657781e-126,1.3326597653439215e-104,1.4845111454238698e-83,4.5751254946068444e-67,8.233666907726557e-39,7.346786189599619e-19,3.773374319069517e-12,2.0684623515043903e-4,0.5742551109028723
773,0,1.9117984e-303,1.9782402418513962e-242,3.6830415593795495e-207,4.215528298552906e-173,2.9303530047875226e-126,5.923264992835313e-105,6.598934317704294e-84,2.0340571904182352e-67,3.676010318367629e-39,3.406586990169818e-19,1.826231954567392e-12,1.3118065343809844e-4,0.5094137323711354
